40.743,-73.993,97415,,"{location: new google.maps.LatLng(40.743,-73.993), weight: 97415},"
40.741,-74.005,96439,,"{location: new google.maps.LatLng(40.741,-74.005), weight: 96439},"
40.742,-74.005,95862,,"{location: new google.maps.LatLng(40.742,-74.005), weight: 95862},"
40.767,-73.954,95609,,"{location: new google.maps.LatLng(40.767,-73.954), weight: 95609},"
40.762,-73.968,95499,,"{location: new google.maps.LatLng(40.762,-73.968), weight: 95499},"
40.75,-73.988,95286,,"{location: new google.maps.LatLng(40.75,-73.988), weight: 95286},"
40.774,-73.982,95213,,"{location: new google.maps.LatLng(40.774,-73.982), weight: 95213},"
40.748,-73.989,94870,,"{location: new google.maps.LatLng(40.748,-73.989), weight: 94870},"
40.744,-73.992,93992,,"{location: new google.maps.LatLng(40.744,-73.992), weight: 93992},"
40.756,-73.973,93813,,"{location: new google.maps.LatLng(40.756,-73.973), weight: 93813},"
40.779,-73.956,93700,,"{location: new google.maps.LatLng(40.779,-73.956), weight: 93700},"
40.734,-73.999,93157,,"{location: new google.maps.LatLng(40.734,-73.999), weight: 93157},"
40.775,-73.982,93121,,"{location: new google.maps.LatLng(40.775,-73.982), weight: 93121},"
40.732,-74.001,92954,,"{location: new google.maps.LatLng(40.732,-74.001), weight: 92954},"
40.742,-73.975,91961,,"{location: new google.maps.LatLng(40.742,-73.975), weight: 91961},"
40.734,-74.003,91658,,"{location: new google.maps.LatLng(40.734,-74.003), weight: 91658},"
40.739,-73.987,91422,,"{location: new google.maps.LatLng(40.739,-73.987), weight: 91422},"
40.764,-73.974,91314,,"{location: new google.maps.LatLng(40.764,-73.974), weight: 91314},"
40.772,-73.983,90143,,"{location: new google.maps.LatLng(40.772,-73.983), weight: 90143},"
40.745,-73.995,90100,,"{location: new google.maps.LatLng(40.745,-73.995), weight: 90100},"
40.741,-74.008,89939,,"{location: new google.maps.LatLng(40.741,-74.008), weight: 89939},"
40.735,-73.99,89922,,"{location: new google.maps.LatLng(40.735,-73.99), weight: 89922},"
40.759,-73.989,89653,,"{location: new google.maps.LatLng(40.759,-73.989), weight: 89653},"
40.748,-74.004,89157,,"{location: new google.maps.LatLng(40.748,-74.004), weight: 89157},"
40.756,-73.975,88483,,"{location: new google.maps.LatLng(40.756,-73.975), weight: 88483},"
40.772,-73.982,88314,,"{location: new google.maps.LatLng(40.772,-73.982), weight: 88314},"
40.733,-73.987,88229,,"{location: new google.maps.LatLng(40.733,-73.987), weight: 88229},"
40.722,-73.997,87820,,"{location: new google.maps.LatLng(40.722,-73.997), weight: 87820},"
40.746,-73.994,87718,,"{location: new google.maps.LatLng(40.746,-73.994), weight: 87718},"
40.733,-74,87416,,"{location: new google.maps.LatLng(40.733,-74), weight: 87416},"
40.745,-73.991,86863,,"{location: new google.maps.LatLng(40.745,-73.991), weight: 86863},"
40.764,-73.969,86282,,"{location: new google.maps.LatLng(40.764,-73.969), weight: 86282},"
40.762,-73.975,86023,,"{location: new google.maps.LatLng(40.762,-73.975), weight: 86023},"
40.734,-73.99,85982,,"{location: new google.maps.LatLng(40.734,-73.99), weight: 85982},"
40.751,-73.987,85312,,"{location: new google.maps.LatLng(40.751,-73.987), weight: 85312},"
40.735,-73.991,84801,,"{location: new google.maps.LatLng(40.735,-73.991), weight: 84801},"
40.771,-73.982,84686,,"{location: new google.maps.LatLng(40.771,-73.982), weight: 84686},"
40.711,-74.016,84126,,"{location: new google.maps.LatLng(40.711,-74.016), weight: 84126},"
40.649,-73.784,83762,,"{location: new google.maps.LatLng(40.649,-73.784), weight: 83762},"
40.781,-73.981,83196,,"{location: new google.maps.LatLng(40.781,-73.981), weight: 83196},"
40.775,-73.954,83021,,"{location: new google.maps.LatLng(40.775,-73.954), weight: 83021},"
40.756,-73.987,82855,,"{location: new google.maps.LatLng(40.756,-73.987), weight: 82855},"
40.739,-73.983,82840,,"{location: new google.maps.LatLng(40.739,-73.983), weight: 82840},"
40.758,-73.971,82512,,"{location: new google.maps.LatLng(40.758,-73.971), weight: 82512},"
40.764,-73.981,82308,,"{location: new google.maps.LatLng(40.764,-73.981), weight: 82308},"
40.778,-73.982,82091,,"{location: new google.maps.LatLng(40.778,-73.982), weight: 82091},"
40.765,-73.966,81923,,"{location: new google.maps.LatLng(40.765,-73.966), weight: 81923},"
40.763,-73.978,81767,,"{location: new google.maps.LatLng(40.763,-73.978), weight: 81767},"
40.761,-73.969,81417,,"{location: new google.maps.LatLng(40.761,-73.969), weight: 81417},"
40.756,-73.968,81198,,"{location: new google.maps.LatLng(40.756,-73.968), weight: 81198},"
40.779,-73.982,80653,,"{location: new google.maps.LatLng(40.779,-73.982), weight: 80653},"
40.755,-73.984,80560,,"{location: new google.maps.LatLng(40.755,-73.984), weight: 80560},"
40.769,-73.985,80526,,"{location: new google.maps.LatLng(40.769,-73.985), weight: 80526},"
40.753,-73.979,80360,,"{location: new google.maps.LatLng(40.753,-73.979), weight: 80360},"
40.752,-73.994,79890,,"{location: new google.maps.LatLng(40.752,-73.994), weight: 79890},"
40.743,-73.98,79560,,"{location: new google.maps.LatLng(40.743,-73.98), weight: 79560},"
40.742,-73.985,79538,,"{location: new google.maps.LatLng(40.742,-73.985), weight: 79538},"
40.746,-73.982,79466,,"{location: new google.maps.LatLng(40.746,-73.982), weight: 79466},"
40.725,-73.995,79064,,"{location: new google.maps.LatLng(40.725,-73.995), weight: 79064},"
40.728,-73.985,79009,,"{location: new google.maps.LatLng(40.728,-73.985), weight: 79009},"
40.764,-73.977,78976,,"{location: new google.maps.LatLng(40.764,-73.977), weight: 78976},"
40.715,-74.016,78317,,"{location: new google.maps.LatLng(40.715,-74.016), weight: 78317},"
40.741,-73.986,78280,,"{location: new google.maps.LatLng(40.741,-73.986), weight: 78280},"
40.741,-73.994,77863,,"{location: new google.maps.LatLng(40.741,-73.994), weight: 77863},"
40.731,-74.001,77681,,"{location: new google.maps.LatLng(40.731,-74.001), weight: 77681},"
40.749,-73.988,77651,,"{location: new google.maps.LatLng(40.749,-73.988), weight: 77651},"
40.772,-73.959,77647,,"{location: new google.maps.LatLng(40.772,-73.959), weight: 77647},"
40.743,-73.984,77309,,"{location: new google.maps.LatLng(40.743,-73.984), weight: 77309},"
40.744,-73.988,76035,,"{location: new google.maps.LatLng(40.744,-73.988), weight: 76035},"
40.747,-73.986,75564,,"{location: new google.maps.LatLng(40.747,-73.986), weight: 75564},"
40.761,-73.961,75534,,"{location: new google.maps.LatLng(40.761,-73.961), weight: 75534},"
40.731,-73.983,74953,,"{location: new google.maps.LatLng(40.731,-73.983), weight: 74953},"
40.765,-73.981,74858,,"{location: new google.maps.LatLng(40.765,-73.981), weight: 74858},"
40.772,-73.956,74785,,"{location: new google.maps.LatLng(40.772,-73.956), weight: 74785},"
40.759,-73.985,74742,,"{location: new google.maps.LatLng(40.759,-73.985), weight: 74742},"
40.732,-73.988,74616,,"{location: new google.maps.LatLng(40.732,-73.988), weight: 74616},"
40.768,-73.956,74430,,"{location: new google.maps.LatLng(40.768,-73.956), weight: 74430},"
40.76,-73.976,74136,,"{location: new google.maps.LatLng(40.76,-73.976), weight: 74136},"
40.755,-73.973,73781,,"{location: new google.maps.LatLng(40.755,-73.973), weight: 73781},"
40.742,-73.981,73650,,"{location: new google.maps.LatLng(40.742,-73.981), weight: 73650},"
40.76,-73.988,73629,,"{location: new google.maps.LatLng(40.76,-73.988), weight: 73629},"
40.753,-73.975,73473,,"{location: new google.maps.LatLng(40.753,-73.975), weight: 73473},"
40.78,-73.956,73074,,"{location: new google.maps.LatLng(40.78,-73.956), weight: 73074},"
40.727,-73.992,73068,,"{location: new google.maps.LatLng(40.727,-73.992), weight: 73068},"
40.751,-73.974,72715,,"{location: new google.maps.LatLng(40.751,-73.974), weight: 72715},"
40.744,-73.973,72381,,"{location: new google.maps.LatLng(40.744,-73.973), weight: 72381},"
40.749,-73.989,72214,,"{location: new google.maps.LatLng(40.749,-73.989), weight: 72214},"
40.763,-73.972,71837,,"{location: new google.maps.LatLng(40.763,-73.972), weight: 71837},"
40.783,-73.953,71800,,"{location: new google.maps.LatLng(40.783,-73.953), weight: 71800},"
40.765,-73.988,71776,,"{location: new google.maps.LatLng(40.765,-73.988), weight: 71776},"
40.758,-73.966,71666,,"{location: new google.maps.LatLng(40.758,-73.966), weight: 71666},"
40.744,-73.996,71423,,"{location: new google.maps.LatLng(40.744,-73.996), weight: 71423},"
40.719,-73.99,70994,,"{location: new google.maps.LatLng(40.719,-73.99), weight: 70994},"
40.768,-73.962,70903,,"{location: new google.maps.LatLng(40.768,-73.962), weight: 70903},"
40.759,-73.986,70718,,"{location: new google.maps.LatLng(40.759,-73.986), weight: 70718},"
40.771,-73.957,70575,,"{location: new google.maps.LatLng(40.771,-73.957), weight: 70575},"
40.73,-74.002,70400,,"{location: new google.maps.LatLng(40.73,-74.002), weight: 70400},"
40.764,-73.971,70176,,"{location: new google.maps.LatLng(40.764,-73.971), weight: 70176},"
40.76,-73.984,69616,,"{location: new google.maps.LatLng(40.76,-73.984), weight: 69616},"
40.763,-73.97,69562,,"{location: new google.maps.LatLng(40.763,-73.97), weight: 69562},"
40.75,-73.994,69504,,"{location: new google.maps.LatLng(40.75,-73.994), weight: 69504},"
40.752,-73.986,69420,,"{location: new google.maps.LatLng(40.752,-73.986), weight: 69420},"
40.764,-73.954,69414,,"{location: new google.maps.LatLng(40.764,-73.954), weight: 69414},"
40.775,-73.963,69344,,"{location: new google.maps.LatLng(40.775,-73.963), weight: 69344},"
40.747,-73.99,69248,,"{location: new google.maps.LatLng(40.747,-73.99), weight: 69248},"
40.738,-73.992,69107,,"{location: new google.maps.LatLng(40.738,-73.992), weight: 69107},"
40.748,-73.993,68949,,"{location: new google.maps.LatLng(40.748,-73.993), weight: 68949},"
40.721,-74.01,68915,,"{location: new google.maps.LatLng(40.721,-74.01), weight: 68915},"
40.757,-73.986,68913,,"{location: new google.maps.LatLng(40.757,-73.986), weight: 68913},"
40.742,-73.997,68838,,"{location: new google.maps.LatLng(40.742,-73.997), weight: 68838},"
40.75,-73.972,68596,,"{location: new google.maps.LatLng(40.75,-73.972), weight: 68596},"
40.762,-73.983,68470,,"{location: new google.maps.LatLng(40.762,-73.983), weight: 68470},"
40.777,-73.979,67996,,"{location: new google.maps.LatLng(40.777,-73.979), weight: 67996},"
40.749,-73.976,67972,,"{location: new google.maps.LatLng(40.749,-73.976), weight: 67972},"
40.742,-74.001,67925,,"{location: new google.maps.LatLng(40.742,-74.001), weight: 67925},"
40.767,-73.983,67909,,"{location: new google.maps.LatLng(40.767,-73.983), weight: 67909},"
40.784,-73.98,67846,,"{location: new google.maps.LatLng(40.784,-73.98), weight: 67846},"
40.745,-73.976,67836,,"{location: new google.maps.LatLng(40.745,-73.976), weight: 67836},"
40.733,-74.003,67530,,"{location: new google.maps.LatLng(40.733,-74.003), weight: 67530},"
40.766,-73.98,67506,,"{location: new google.maps.LatLng(40.766,-73.98), weight: 67506},"
40.755,-73.968,67313,,"{location: new google.maps.LatLng(40.755,-73.968), weight: 67313},"
40.76,-73.985,67225,,"{location: new google.maps.LatLng(40.76,-73.985), weight: 67225},"
40.759,-73.977,66880,,"{location: new google.maps.LatLng(40.759,-73.977), weight: 66880},"
40.742,-73.994,66644,,"{location: new google.maps.LatLng(40.742,-73.994), weight: 66644},"
40.734,-74.006,66623,,"{location: new google.maps.LatLng(40.734,-74.006), weight: 66623},"
40.757,-73.97,66450,,"{location: new google.maps.LatLng(40.757,-73.97), weight: 66450},"
40.756,-73.983,66189,,"{location: new google.maps.LatLng(40.756,-73.983), weight: 66189},"
40.74,-73.987,66055,,"{location: new google.maps.LatLng(40.74,-73.987), weight: 66055},"
40.76,-73.972,65908,,"{location: new google.maps.LatLng(40.76,-73.972), weight: 65908},"
40.719,-73.989,65778,,"{location: new google.maps.LatLng(40.719,-73.989), weight: 65778},"
40.743,-74,65746,,"{location: new google.maps.LatLng(40.743,-74), weight: 65746},"
40.731,-73.989,65692,,"{location: new google.maps.LatLng(40.731,-73.989), weight: 65692},"
40.727,-74,65581,,"{location: new google.maps.LatLng(40.727,-74), weight: 65581},"
40.758,-73.986,65559,,"{location: new google.maps.LatLng(40.758,-73.986), weight: 65559},"
40.757,-73.974,65424,,"{location: new google.maps.LatLng(40.757,-73.974), weight: 65424},"
40.778,-73.952,65405,,"{location: new google.maps.LatLng(40.778,-73.952), weight: 65405},"
40.752,-73.993,65281,,"{location: new google.maps.LatLng(40.752,-73.993), weight: 65281},"
40.765,-73.98,65215,,"{location: new google.maps.LatLng(40.765,-73.98), weight: 65215},"
40.78,-73.955,65077,,"{location: new google.maps.LatLng(40.78,-73.955), weight: 65077},"
40.765,-73.964,65024,,"{location: new google.maps.LatLng(40.765,-73.964), weight: 65024},"
40.761,-73.991,64931,,"{location: new google.maps.LatLng(40.761,-73.991), weight: 64931},"
40.754,-73.969,64917,,"{location: new google.maps.LatLng(40.754,-73.969), weight: 64917},"
40.76,-73.965,64792,,"{location: new google.maps.LatLng(40.76,-73.965), weight: 64792},"
40.741,-74.002,64728,,"{location: new google.maps.LatLng(40.741,-74.002), weight: 64728},"
40.725,-73.992,64523,,"{location: new google.maps.LatLng(40.725,-73.992), weight: 64523},"
40.745,-73.979,64385,,"{location: new google.maps.LatLng(40.745,-73.979), weight: 64385},"
40.76,-73.995,64070,,"{location: new google.maps.LatLng(40.76,-73.995), weight: 64070},"
40.753,-73.973,64049,,"{location: new google.maps.LatLng(40.753,-73.973), weight: 64049},"
40.766,-73.983,64013,,"{location: new google.maps.LatLng(40.766,-73.983), weight: 64013},"
40.756,-73.971,64001,,"{location: new google.maps.LatLng(40.756,-73.971), weight: 64001},"
40.763,-73.983,63887,,"{location: new google.maps.LatLng(40.763,-73.983), weight: 63887},"
40.733,-74.006,63820,,"{location: new google.maps.LatLng(40.733,-74.006), weight: 63820},"
40.755,-73.98,63803,,"{location: new google.maps.LatLng(40.755,-73.98), weight: 63803},"
40.762,-73.982,63800,,"{location: new google.maps.LatLng(40.762,-73.982), weight: 63800},"
40.727,-73.986,63732,,"{location: new google.maps.LatLng(40.727,-73.986), weight: 63732},"
40.771,-73.866,63660,,"{location: new google.maps.LatLng(40.771,-73.866), weight: 63660},"
40.745,-73.999,63622,,"{location: new google.maps.LatLng(40.745,-73.999), weight: 63622},"
40.782,-73.981,63501,,"{location: new google.maps.LatLng(40.782,-73.981), weight: 63501},"
40.73,-73.99,63344,,"{location: new google.maps.LatLng(40.73,-73.99), weight: 63344},"
40.742,-73.993,63085,,"{location: new google.maps.LatLng(40.742,-73.993), weight: 63085},"
40.75,-73.979,63057,,"{location: new google.maps.LatLng(40.75,-73.979), weight: 63057},"
40.753,-73.993,62998,,"{location: new google.maps.LatLng(40.753,-73.993), weight: 62998},"
40.761,-73.975,62950,,"{location: new google.maps.LatLng(40.761,-73.975), weight: 62950},"
40.761,-73.984,62926,,"{location: new google.maps.LatLng(40.761,-73.984), weight: 62926},"
40.737,-73.993,62879,,"{location: new google.maps.LatLng(40.737,-73.993), weight: 62879},"
40.738,-73.984,62874,,"{location: new google.maps.LatLng(40.738,-73.984), weight: 62874},"
40.772,-73.953,62799,,"{location: new google.maps.LatLng(40.772,-73.953), weight: 62799},"
40.729,-73.987,62603,,"{location: new google.maps.LatLng(40.729,-73.987), weight: 62603},"
40.768,-73.983,62540,,"{location: new google.maps.LatLng(40.768,-73.983), weight: 62540},"
40.732,-73.982,62481,,"{location: new google.maps.LatLng(40.732,-73.982), weight: 62481},"
40.719,-74.005,62440,,"{location: new google.maps.LatLng(40.719,-74.005), weight: 62440},"
40.723,-73.988,62390,,"{location: new google.maps.LatLng(40.723,-73.988), weight: 62390},"
40.761,-73.983,62360,,"{location: new google.maps.LatLng(40.761,-73.983), weight: 62360},"
40.759,-73.973,61975,,"{location: new google.maps.LatLng(40.759,-73.973), weight: 61975},"
40.774,-73.96,61929,,"{location: new google.maps.LatLng(40.774,-73.96), weight: 61929},"
40.735,-73.986,61905,,"{location: new google.maps.LatLng(40.735,-73.986), weight: 61905},"
40.763,-73.979,61781,,"{location: new google.maps.LatLng(40.763,-73.979), weight: 61781},"
40.759,-73.981,61680,,"{location: new google.maps.LatLng(40.759,-73.981), weight: 61680},"
40.753,-73.97,61417,,"{location: new google.maps.LatLng(40.753,-73.97), weight: 61417},"
40.754,-73.978,61282,,"{location: new google.maps.LatLng(40.754,-73.978), weight: 61282},"
40.758,-73.982,61137,,"{location: new google.maps.LatLng(40.758,-73.982), weight: 61137},"
40.765,-73.984,61117,,"{location: new google.maps.LatLng(40.765,-73.984), weight: 61117},"
40.751,-73.99,61096,,"{location: new google.maps.LatLng(40.751,-73.99), weight: 61096},"
40.72,-73.988,61087,,"{location: new google.maps.LatLng(40.72,-73.988), weight: 61087},"
40.725,-73.996,60981,,"{location: new google.maps.LatLng(40.725,-73.996), weight: 60981},"
40.742,-73.978,60934,,"{location: new google.maps.LatLng(40.742,-73.978), weight: 60934},"
40.745,-73.985,60886,,"{location: new google.maps.LatLng(40.745,-73.985), weight: 60886},"
40.738,-74,60859,,"{location: new google.maps.LatLng(40.738,-74), weight: 60859},"
40.754,-73.992,60708,,"{location: new google.maps.LatLng(40.754,-73.992), weight: 60708},"
40.758,-73.969,60689,,"{location: new google.maps.LatLng(40.758,-73.969), weight: 60689},"
40.722,-73.989,60531,,"{location: new google.maps.LatLng(40.722,-73.989), weight: 60531},"
40.788,-73.977,60342,,"{location: new google.maps.LatLng(40.788,-73.977), weight: 60342},"
40.762,-73.96,60122,,"{location: new google.maps.LatLng(40.762,-73.96), weight: 60122},"
40.745,-73.981,60083,,"{location: new google.maps.LatLng(40.745,-73.981), weight: 60083},"
40.746,-73.98,60050,,"{location: new google.maps.LatLng(40.746,-73.98), weight: 60050},"
40.765,-73.977,60042,,"{location: new google.maps.LatLng(40.765,-73.977), weight: 60042},"
40.751,-73.976,60003,,"{location: new google.maps.LatLng(40.751,-73.976), weight: 60003},"
40.794,-73.967,59947,,"{location: new google.maps.LatLng(40.794,-73.967), weight: 59947},"
40.736,-73.998,59888,,"{location: new google.maps.LatLng(40.736,-73.998), weight: 59888},"
40.764,-73.967,59873,,"{location: new google.maps.LatLng(40.764,-73.967), weight: 59873},"
40.72,-74.01,59454,,"{location: new google.maps.LatLng(40.72,-74.01), weight: 59454},"
40.763,-73.986,59346,,"{location: new google.maps.LatLng(40.763,-73.986), weight: 59346},"
40.752,-73.99,59207,,"{location: new google.maps.LatLng(40.752,-73.99), weight: 59207},"
40.782,-73.956,58956,,"{location: new google.maps.LatLng(40.782,-73.956), weight: 58956},"
40.74,-73.986,58940,,"{location: new google.maps.LatLng(40.74,-73.986), weight: 58940},"
40.774,-73.981,58819,,"{location: new google.maps.LatLng(40.774,-73.981), weight: 58819},"
40.738,-73.981,58807,,"{location: new google.maps.LatLng(40.738,-73.981), weight: 58807},"
40.766,-73.954,58672,,"{location: new google.maps.LatLng(40.766,-73.954), weight: 58672},"
40.768,-73.964,58654,,"{location: new google.maps.LatLng(40.768,-73.964), weight: 58654},"
40.756,-73.977,58345,,"{location: new google.maps.LatLng(40.756,-73.977), weight: 58345},"
40.75,-74.003,58289,,"{location: new google.maps.LatLng(40.75,-74.003), weight: 58289},"
40.732,-73.985,58238,,"{location: new google.maps.LatLng(40.732,-73.985), weight: 58238},"
40.729,-73.984,58214,,"{location: new google.maps.LatLng(40.729,-73.984), weight: 58214},"
40.761,-73.98,58186,,"{location: new google.maps.LatLng(40.761,-73.98), weight: 58186},"
40.759,-73.971,58170,,"{location: new google.maps.LatLng(40.759,-73.971), weight: 58170},"
40.76,-73.981,57760,,"{location: new google.maps.LatLng(40.76,-73.981), weight: 57760},"
40.776,-73.956,57677,,"{location: new google.maps.LatLng(40.776,-73.956), weight: 57677},"
40.76,-73.97,57557,,"{location: new google.maps.LatLng(40.76,-73.97), weight: 57557},"
40.759,-73.992,57545,,"{location: new google.maps.LatLng(40.759,-73.992), weight: 57545},"
40.779,-73.951,57378,,"{location: new google.maps.LatLng(40.779,-73.951), weight: 57378},"
40.741,-73.998,57318,,"{location: new google.maps.LatLng(40.741,-73.998), weight: 57318},"
40.751,-73.975,57274,,"{location: new google.maps.LatLng(40.751,-73.975), weight: 57274},"
40.74,-73.991,57150,,"{location: new google.maps.LatLng(40.74,-73.991), weight: 57150},"
40.739,-74.003,57027,,"{location: new google.maps.LatLng(40.739,-74.003), weight: 57027},"
40.773,-73.955,56993,,"{location: new google.maps.LatLng(40.773,-73.955), weight: 56993},"
40.748,-73.988,56824,,"{location: new google.maps.LatLng(40.748,-73.988), weight: 56824},"
40.751,-74.006,56816,,"{location: new google.maps.LatLng(40.751,-74.006), weight: 56816},"
40.747,-73.981,56762,,"{location: new google.maps.LatLng(40.747,-73.981), weight: 56762},"
40.764,-73.985,56722,,"{location: new google.maps.LatLng(40.764,-73.985), weight: 56722},"
40.769,-73.955,56705,,"{location: new google.maps.LatLng(40.769,-73.955), weight: 56705},"
40.758,-73.978,56665,,"{location: new google.maps.LatLng(40.758,-73.978), weight: 56665},"
40.741,-73.99,56559,,"{location: new google.maps.LatLng(40.741,-73.99), weight: 56559},"
40.745,-73.983,56510,,"{location: new google.maps.LatLng(40.745,-73.983), weight: 56510},"
40.781,-73.98,56328,,"{location: new google.maps.LatLng(40.781,-73.98), weight: 56328},"
40.736,-73.994,56252,,"{location: new google.maps.LatLng(40.736,-73.994), weight: 56252},"
40.764,-73.978,56182,,"{location: new google.maps.LatLng(40.764,-73.978), weight: 56182},"
40.747,-73.985,56135,,"{location: new google.maps.LatLng(40.747,-73.985), weight: 56135},"
40.745,-73.987,56120,,"{location: new google.maps.LatLng(40.745,-73.987), weight: 56120},"
40.768,-73.985,55989,,"{location: new google.maps.LatLng(40.768,-73.985), weight: 55989},"
40.764,-73.996,55824,,"{location: new google.maps.LatLng(40.764,-73.996), weight: 55824},"
40.745,-73.989,55634,,"{location: new google.maps.LatLng(40.745,-73.989), weight: 55634},"
40.775,-73.959,55617,,"{location: new google.maps.LatLng(40.775,-73.959), weight: 55617},"
40.746,-73.972,55514,,"{location: new google.maps.LatLng(40.746,-73.972), weight: 55514},"
40.749,-73.98,55376,,"{location: new google.maps.LatLng(40.749,-73.98), weight: 55376},"
40.769,-73.961,55242,,"{location: new google.maps.LatLng(40.769,-73.961), weight: 55242},"
40.771,-73.96,55079,,"{location: new google.maps.LatLng(40.771,-73.96), weight: 55079},"
40.762,-73.99,54829,,"{location: new google.maps.LatLng(40.762,-73.99), weight: 54829},"
40.755,-73.971,54794,,"{location: new google.maps.LatLng(40.755,-73.971), weight: 54794},"
40.794,-73.972,54778,,"{location: new google.maps.LatLng(40.794,-73.972), weight: 54778},"
40.741,-74.006,54762,,"{location: new google.maps.LatLng(40.741,-74.006), weight: 54762},"
40.769,-73.952,54758,,"{location: new google.maps.LatLng(40.769,-73.952), weight: 54758},"
